Value,ID,Channel,Folder 1,Filename
0.482899323,68,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.116378935,69,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.763586656,70,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.903080904,71,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.701587444,72,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.360608072,73,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.297310983,74,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.190373474,75,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.90906738,76,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.554190465,77,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.8862966,78,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.681864751,79,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.843486032,80,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.020699497,81,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.081692753,82,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.051053982,83,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.723666413,84,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.117029865,85,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.794446362,86,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.190259993,87,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.087814711,88,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.694188266,89,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.07899083,90,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.818130387,91,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.631808506,92,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.21652779,93,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.737970098,94,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.023387582,95,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.12734492,96,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.144684814,97,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.910290146,98,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.888978371,99,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.987618787,100,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.195425238,101,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.132071054,102,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.287085326,103,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.719535974,104,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.170760105,105,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.032587422,106,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.688851093,107,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.888131484,108,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.293321258,109,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.323861175,110,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.111952797,111,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.252139541,112,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.713493038,113,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.186992501,114,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.157123108,115,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.810966415,116,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.182148888,117,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.64768156,118,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.087944578,119,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.766275799,120,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.858394207,121,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.085410438,122,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.372705469,123,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.114421809,124,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.022590774,125,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.286802009,126,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.919724299,127,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.214351318,128,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.629743488,129,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.169426909,130,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.047847586,131,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.037431115,132,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.031950469,133,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.109180116,134,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.491747855,135,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.815901932,136,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.197513464,137,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.227939536,138,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.385059061,139,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.980907467,140,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.435440501,141,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.035105591,142,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.871051563,143,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.721761217,144,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.788307601,145,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.654178458,146,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.349016911,147,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.927454261,148,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.274346019,149,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.721793669,150,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.993418528,151,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.379465793,152,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.387316878,153,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.50022037,154,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.355990766,155,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.234174117,156,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.000010897,157,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.127282748,158,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.089829708,159,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.985160845,160,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.744044103,161,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.203218962,162,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.936269953,163,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.205576774,164,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.058104337,165,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.158960076,166,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.43943913,167,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.060341706,168,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.005192513,169,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.392160232,170,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.482750355,171,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.341333457,172,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.313113051,173,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.571876435,174,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.167011085,175,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.545006448,176,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.984594391,177,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.34112153,178,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.282571562,179,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.047323017,180,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.410166286,181,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.366560603,182,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.116675599,183,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.53307739,184,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.450186377,185,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.136636384,186,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.052557209,187,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.305609243,188,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.357258412,189,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.30183743,190,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.288575635,191,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.225082491,192,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.487885099,193,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.180537367,194,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.30647759,195,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.595507892,196,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.078589339,197,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.232136597,198,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.238537818,199,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.065340655,200,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.084166242,201,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.859450165,202,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.129831636,203,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.526817999,204,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.181356026,205,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.776488063,206,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.994314889,207,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.900736751,208,174Yb_UqCRC2,P01,174Yb_UqCRC2
1.587771322,209,174Yb_UqCRC2,P01,174Yb_UqCRC2
0.133694276,1,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.15435496,2,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.107158939,3,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.089580231,4,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.080956479,5,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.156999697,6,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.113124339,7,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.103041909,8,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.096207192,9,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.114960457,10,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.128843784,11,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.065401679,12,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.143065296,13,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.079660613,14,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.118190371,15,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.125930743,16,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.101449735,17,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.206058725,18,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.087066874,19,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.066500882,20,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.095373848,21,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.108183814,22,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.097697832,23,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.125634803,24,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.108401966,25,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.145111844,26,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.118395036,27,176Yb_Dystrophin,P01,176Yb_Dystrophin
2.457683533,28,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.083672864,29,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.093624512,30,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.108374812,31,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.143814635,32,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.197256849,33,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.114192645,34,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.12262882,35,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.131576325,36,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.137719933,37,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.189334204,38,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.204875267,39,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.135279911,40,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.089438515,41,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.193834598,42,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.104690131,43,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.166945441,44,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.145418742,45,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.12098091,46,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.094738365,47,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.083463821,48,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.12686895,49,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.127829443,50,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.097270907,51,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.071908331,52,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.096952886,53,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.12995012,54,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.143225666,55,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.118535873,56,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.151559608,57,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.08363886,58,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.071294446,59,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.141780102,60,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.128513182,61,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.128903969,62,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.106505808,63,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.157925365,64,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.19389151,65,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.055561983,66,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.108055551,67,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.137023888,68,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.162983939,69,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.115787411,70,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.162041205,71,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.186033826,72,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.207204224,73,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.058968852,74,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.209698329,75,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.144920291,76,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.130996781,77,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.059196644,78,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.09272769,79,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.131376675,80,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.081910339,81,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.12359867,82,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.081245992,83,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.138547299,84,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.118340007,85,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.142878302,86,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.110281017,87,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.106702962,88,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.109046863,89,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.180959346,90,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.076831955,91,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.11909703,92,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.162548088,93,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.091998708,94,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.12493066,95,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.083607122,96,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.066387921,97,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.073889319,98,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.11021422,99,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.195753025,100,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.084644612,101,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.22740312,102,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.101845492,103,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.123956496,104,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.08863574,105,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.060855815,106,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.12138483,107,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.176856987,108,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.127389892,109,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.135134772,110,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.237515919,111,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.108457547,112,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.198508814,113,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.088971843,114,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.160200195,115,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.108530992,116,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.128294987,117,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.295037692,118,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.289950029,119,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.164036464,120,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.129326727,121,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.185342283,122,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.170626098,123,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.079494309,124,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.087324935,125,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.166773969,126,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.180538817,127,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.143182818,128,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.2721422,129,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.091009464,130,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.098938542,131,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.106611848,132,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.143678265,133,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.140382277,134,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.158062403,135,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.171952734,136,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.121621476,137,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.141353917,138,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.342871676,139,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.179250839,140,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.176964961,141,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.088367142,142,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.070338918,143,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.203250589,144,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.103664346,145,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.239922304,146,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.106492123,147,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.094959943,148,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.132804668,149,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.152162119,150,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.11061182,151,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.175529102,152,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.299999222,153,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.762052104,154,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.102418108,155,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.129076151,156,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.203194272,157,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.270283323,158,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.115434273,159,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.149624062,160,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.176801732,161,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.177578026,162,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.198587019,163,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.260260357,164,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.075032942,165,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.111383969,166,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.176018656,167,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.160000758,168,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.220054676,169,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.15147654,170,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.148317163,171,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.227395715,172,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.173156418,173,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.143673391,174,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.123704362,175,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.099206956,176,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.270461888,177,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.117245174,178,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.117606497,179,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.206543449,180,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.176541001,181,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.10723306,182,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.1312344,183,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.111888279,184,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.102301319,185,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.163599417,186,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.119826523,187,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.128576591,188,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.185177597,189,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.083143278,190,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.111160093,191,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.178952525,192,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.236054589,193,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.183326687,194,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.148350419,195,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.100471759,196,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.099876521,197,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.115044756,198,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.152357434,199,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.095875531,200,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.234988223,201,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.217369692,202,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.095697192,203,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.143387645,204,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.135875279,205,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.159921311,206,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.092857937,207,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.13357719,208,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.11554525,209,176Yb_Dystrophin,P01,176Yb_Dystrophin
0.086843602,1,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.059474992,2,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.055095498,3,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.090195139,4,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.095002197,5,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.052089603,6,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.050833349,7,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.047801097,8,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.032723687,9,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.040555886,10,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.054133057,11,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.040952157,12,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.031755898,13,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.042595975,14,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.019706678,15,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.040083614,16,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.04153525,17,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.173408272,18,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.056247921,19,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.039142598,20,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.031884912,21,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.041144905,22,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.047967398,23,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.040341174,24,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.105319514,25,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.057273314,26,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.046134164,27,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.324967593,28,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.030349092,29,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.086435627,30,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.043533324,31,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.182487084,32,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.056828515,33,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.116881562,34,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.052885399,35,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.057474724,36,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.109937452,37,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.114802118,38,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.048219915,39,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.035401384,40,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
0.031896447,41,191Ir_191Ir-DNA1,P01,191Ir_191Ir-DNA1
