value	id	channel	patient_type	replicate	subject_group	patrep_id	cell_id	cluster
0.134732952	94	Dystrophin	Control	1	Control	C01R01	C01R01_0094	1
0.133286796	95	Dystrophin	Control	1	Control	C01R01	C01R01_0095	1
0.172346594	96	Dystrophin	Control	1	Control	C01R01	C01R01_0096	1
0.129127895	97	Dystrophin	Control	1	Control	C01R01	C01R01_0097	1
0.117583885	98	Dystrophin	Control	1	Control	C01R01	C01R01_0098	1
0.160413747	99	Dystrophin	Control	1	Control	C01R01	C01R01_0099	1
0.259568411	100	Dystrophin	Control	1	Control	C01R01	C01R01_0100	1
0.122441092	101	Dystrophin	Control	1	Control	C01R01	C01R01_0101	1
0.141506933	102	Dystrophin	Control	1	Control	C01R01	C01R01_0102	1
0.14331515	103	Dystrophin	Control	1	Control	C01R01	C01R01_0103	1
0.142223984	104	Dystrophin	Control	1	Control	C01R01	C01R01_0104	1
0.133612527	105	Dystrophin	Control	1	Control	C01R01	C01R01_0105	1
0.153982932	106	Dystrophin	Control	1	Control	C01R01	C01R01_0106	1
0.188702814	107	Dystrophin	Control	1	Control	C01R01	C01R01_0107	1
0.14539481	108	Dystrophin	Control	1	Control	C01R01	C01R01_0108	1
0.162522483	109	Dystrophin	Control	1	Control	C01R01	C01R01_0109	1
0.133522215	110	Dystrophin	Control	1	Control	C01R01	C01R01_0110	1
0.14902125	111	Dystrophin	Control	1	Control	C01R01	C01R01_0111	1
0.153050556	112	Dystrophin	Control	1	Control	C01R01	C01R01_0112	1
0.159432315	113	Dystrophin	Control	1	Control	C01R01	C01R01_0113	1
0.149641779	114	Dystrophin	Control	1	Control	C01R01	C01R01_0114	1
0.141617746	115	Dystrophin	Control	1	Control	C01R01	C01R01_0115	1
0.14173217	116	Dystrophin	Control	1	Control	C01R01	C01R01_0116	1
0.129687415	117	Dystrophin	Control	1	Control	C01R01	C01R01_0117	1
0.1422334	118	Dystrophin	Control	1	Control	C01R01	C01R01_0118	1
0.124831628	119	Dystrophin	Control	1	Control	C01R01	C01R01_0119	1
0.166414075	120	Dystrophin	Control	1	Control	C01R01	C01R01_0120	1
0.151203767	121	Dystrophin	Control	1	Control	C01R01	C01R01_0121	1
0.135947983	122	Dystrophin	Control	1	Control	C01R01	C01R01_0122	1
0.1579891	123	Dystrophin	Control	1	Control	C01R01	C01R01_0123	1
0.135323554	124	Dystrophin	Control	1	Control	C01R01	C01R01_0124	1
0.150921135	125	Dystrophin	Control	1	Control	C01R01	C01R01_0125	1
0.147777822	126	Dystrophin	Control	1	Control	C01R01	C01R01_0126	1
0.826958406	127	Dystrophin	Control	1	Control	C01R01	C01R01_0127	1
0.135328373	128	Dystrophin	Control	1	Control	C01R01	C01R01_0128	1
0.127662962	129	Dystrophin	Control	1	Control	C01R01	C01R01_0129	1
0.136775594	130	Dystrophin	Control	1	Control	C01R01	C01R01_0130	1
0.122386365	131	Dystrophin	Control	1	Control	C01R01	C01R01_0131	1
0.13419487	132	Dystrophin	Control	1	Control	C01R01	C01R01_0132	1
0.131645784	133	Dystrophin	Control	1	Control	C01R01	C01R01_0133	1
0.147495932	134	Dystrophin	Control	1	Control	C01R01	C01R01_0134	1
0.125059728	135	Dystrophin	Control	1	Control	C01R01	C01R01_0135	1
0.134766618	136	Dystrophin	Control	1	Control	C01R01	C01R01_0136	1
0.092962512	1	DNA1	Control	1	Control	C01R01	C01R01_0001	1
0.081472835	2	DNA1	Control	1	Control	C01R01	C01R01_0002	1
0.063769849	3	DNA1	Control	1	Control	C01R01	C01R01_0003	1
0.056117545	4	DNA1	Control	1	Control	C01R01	C01R01_0004	1
0.082111164	5	DNA1	Control	1	Control	C01R01	C01R01_0005	1
0.050880434	6	DNA1	Control	1	Control	C01R01	C01R01_0006	1
0.052153168	7	DNA1	Control	1	Control	C01R01	C01R01_0007	1
0.079595503	8	DNA1	Control	1	Control	C01R01	C01R01_0008	1
0.09303979	9	DNA1	Control	1	Control	C01R01	C01R01_0009	1
0.055747212	10	DNA1	Control	1	Control	C01R01	C01R01_0010	1
0.07909043	11	DNA1	Control	1	Control	C01R01	C01R01_0011	1
0.042892288	12	DNA1	Control	1	Control	C01R01	C01R01_0012	1
0.075849389	13	DNA1	Control	1	Control	C01R01	C01R01_0013	1
0.073596027	14	DNA1	Control	1	Control	C01R01	C01R01_0014	1
0.062477976	15	DNA1	Control	1	Control	C01R01	C01R01_0015	1
0.059799865	16	DNA1	Control	1	Control	C01R01	C01R01_0016	1
0.05342179	17	DNA1	Control	1	Control	C01R01	C01R01_0017	1
0.076093821	18	DNA1	Control	1	Control	C01R01	C01R01_0018	1
0.144749458	19	DNA1	Control	1	Control	C01R01	C01R01_0019	1
0.047217846	20	DNA1	Control	1	Control	C01R01	C01R01_0020	1
0.201797497	21	DNA1	Control	1	Control	C01R01	C01R01_0021	1
0.082520113	22	DNA1	Control	1	Control	C01R01	C01R01_0022	1
0.057495844	23	DNA1	Control	1	Control	C01R01	C01R01_0023	1
0.064903875	24	DNA1	Control	1	Control	C01R01	C01R01_0024	1
0.069231275	25	DNA1	Control	1	Control	C01R01	C01R01_0025	1
0.081828589	26	DNA1	Control	1	Control	C01R01	C01R01_0026	1
0.045026648	27	DNA1	Control	1	Control	C01R01	C01R01_0027	1
0.073781934	28	DNA1	Control	1	Control	C01R01	C01R01_0028	1
0.060001146	29	DNA1	Control	1	Control	C01R01	C01R01_0029	1
0.074902292	30	DNA1	Control	1	Control	C01R01	C01R01_0030	1
0.065794594	31	DNA1	Control	1	Control	C01R01	C01R01_0031	1
0.08265528	32	DNA1	Control	1	Control	C01R01	C01R01_0032	1
0.062212821	33	DNA1	Control	1	Control	C01R01	C01R01_0033	1
0.084888556	34	DNA1	Control	1	Control	C01R01	C01R01_0034	1
0.07766591	35	DNA1	Control	1	Control	C01R01	C01R01_0035	1
0.092610421	36	DNA1	Control	1	Control	C01R01	C01R01_0036	1
0.068245975	37	DNA1	Control	1	Control	C01R01	C01R01_0037	1
0.06046776	38	DNA1	Control	1	Control	C01R01	C01R01_0038	1
0.072103291	39	DNA1	Control	1	Control	C01R01	C01R01_0039	1
0.068891579	40	DNA1	Control	1	Control	C01R01	C01R01_0040	1
0.083294471	41	DNA1	Control	1	Control	C01R01	C01R01_0041	1
0.068847932	42	DNA1	Control	1	Control	C01R01	C01R01_0042	1
0.051946988	43	DNA1	Control	1	Control	C01R01	C01R01_0043	1
0.09732454	44	DNA1	Control	1	Control	C01R01	C01R01_0044	1
0.070069483	45	DNA1	Control	1	Control	C01R01	C01R01_0045	1
0.059470833	46	DNA1	Control	1	Control	C01R01	C01R01_0046	1
0.068173658	47	DNA1	Control	1	Control	C01R01	C01R01_0047	1
0.065056759	48	DNA1	Control	1	Control	C01R01	C01R01_0048	1
0.101036356	49	DNA1	Control	1	Control	C01R01	C01R01_0049	1
0.054159209	50	DNA1	Control	1	Control	C01R01	C01R01_0050	1
0.210758904	51	DNA1	Control	1	Control	C01R01	C01R01_0051	1
0.051931373	52	DNA1	Control	1	Control	C01R01	C01R01_0052	1
0.084735338	53	DNA1	Control	1	Control	C01R01	C01R01_0053	1
0.078654047	54	DNA1	Control	1	Control	C01R01	C01R01_0054	1
0.097455654	55	DNA1	Control	1	Control	C01R01	C01R01_0055	1
0.056256112	56	DNA1	Control	1	Control	C01R01	C01R01_0056	1
0.07008453	57	DNA1	Control	1	Control	C01R01	C01R01_0057	1
0.053683511	58	DNA1	Control	1	Control	C01R01	C01R01_0058	1
0.07500896	59	DNA1	Control	1	Control	C01R01	C01R01_0059	1
0.076481417	60	DNA1	Control	1	Control	C01R01	C01R01_0060	1
0.061748898	61	DNA1	Control	1	Control	C01R01	C01R01_0061	1
0.05925139	62	DNA1	Control	1	Control	C01R01	C01R01_0062	1
0.061139966	63	DNA1	Control	1	Control	C01R01	C01R01_0063	1
0.054659353	64	DNA1	Control	1	Control	C01R01	C01R01_0064	1
0.049181729	65	DNA1	Control	1	Control	C01R01	C01R01_0065	1
0.064049047	66	DNA1	Control	1	Control	C01R01	C01R01_0066	1
0.058944567	67	DNA1	Control	1	Control	C01R01	C01R01_0067	1
0.04246037	68	DNA1	Control	1	Control	C01R01	C01R01_0068	1
0.048689383	69	DNA1	Control	1	Control	C01R01	C01R01_0069	1
0.078380829	70	DNA1	Control	1	Control	C01R01	C01R01_0070	1
0.077055534	71	DNA1	Control	1	Control	C01R01	C01R01_0071	1
0.086031835	72	DNA1	Control	1	Control	C01R01	C01R01_0072	1
0.047474439	73	DNA1	Control	1	Control	C01R01	C01R01_0073	1
0.073220525	74	DNA1	Control	1	Control	C01R01	C01R01_0074	1
0.059087369	75	DNA1	Control	1	Control	C01R01	C01R01_0075	1
0.050423081	76	DNA1	Control	1	Control	C01R01	C01R01_0076	1
0.065482363	77	DNA1	Control	1	Control	C01R01	C01R01_0077	1
0.05154196	78	DNA1	Control	1	Control	C01R01	C01R01_0078	1
0.080324974	79	DNA1	Control	1	Control	C01R01	C01R01_0079	1
0.067076575	80	DNA1	Control	1	Control	C01R01	C01R01_0080	1
0.086124991	81	DNA1	Control	1	Control	C01R01	C01R01_0081	1
0.063485652	82	DNA1	Control	1	Control	C01R01	C01R01_0082	1
0.085949423	83	DNA1	Control	1	Control	C01R01	C01R01_0083	1
0.071497356	84	DNA1	Control	1	Control	C01R01	C01R01_0084	1
0.127391006	85	DNA1	Control	1	Control	C01R01	C01R01_0085	1
0.043681075	86	DNA1	Control	1	Control	C01R01	C01R01_0086	1
0.046526444	87	DNA1	Control	1	Control	C01R01	C01R01_0087	1
0.053938731	88	DNA1	Control	1	Control	C01R01	C01R01_0088	1
0.034565617	89	DNA1	Control	1	Control	C01R01	C01R01_0089	1
0.077390133	90	DNA1	Control	1	Control	C01R01	C01R01_0090	1
0.10321844	91	DNA1	Control	1	Control	C01R01	C01R01_0091	1
0.056988059	92	DNA1	Control	1	Control	C01R01	C01R01_0092	1
0.049994056	93	DNA1	Control	1	Control	C01R01	C01R01_0093	1
0.082075803	94	DNA1	Control	1	Control	C01R01	C01R01_0094	1
0.071384946	95	DNA1	Control	1	Control	C01R01	C01R01_0095	1
0.057635944	96	DNA1	Control	1	Control	C01R01	C01R01_0096	1
0.075062722	97	DNA1	Control	1	Control	C01R01	C01R01_0097	1
0.0541042	98	DNA1	Control	1	Control	C01R01	C01R01_0098	1
0.080176423	99	DNA1	Control	1	Control	C01R01	C01R01_0099	1
0.055420955	100	DNA1	Control	1	Control	C01R01	C01R01_0100	1
0.052880096	101	DNA1	Control	1	Control	C01R01	C01R01_0101	1
0.044112215	102	DNA1	Control	1	Control	C01R01	C01R01_0102	1
0.06938164	103	DNA1	Control	1	Control	C01R01	C01R01_0103	1
0.045561243	104	DNA1	Control	1	Control	C01R01	C01R01_0104	1
0.071369379	105	DNA1	Control	1	Control	C01R01	C01R01_0105	1
0.079767882	106	DNA1	Control	1	Control	C01R01	C01R01_0106	1
0.074329043	107	DNA1	Control	1	Control	C01R01	C01R01_0107	1
0.063970831	108	DNA1	Control	1	Control	C01R01	C01R01_0108	1
0.103648584	109	DNA1	Control	1	Control	C01R01	C01R01_0109	1
0.062458519	110	DNA1	Control	1	Control	C01R01	C01R01_0110	1
0.099800757	111	DNA1	Control	1	Control	C01R01	C01R01_0111	1
0.067956802	112	DNA1	Control	1	Control	C01R01	C01R01_0112	1
0.056483076	113	DNA1	Control	1	Control	C01R01	C01R01_0113	1
0.084119107	114	DNA1	Control	1	Control	C01R01	C01R01_0114	1
0.069467478	115	DNA1	Control	1	Control	C01R01	C01R01_0115	1
0.050620678	116	DNA1	Control	1	Control	C01R01	C01R01_0116	1
0.054370664	117	DNA1	Control	1	Control	C01R01	C01R01_0117	1
0.07106902	118	DNA1	Control	1	Control	C01R01	C01R01_0118	1
0.063480679	119	DNA1	Control	1	Control	C01R01	C01R01_0119	1
0.061042305	120	DNA1	Control	1	Control	C01R01	C01R01_0120	1
0.05183409	121	DNA1	Control	1	Control	C01R01	C01R01_0121	1
0.055103179	122	DNA1	Control	1	Control	C01R01	C01R01_0122	1
0.080406881	123	DNA1	Control	1	Control	C01R01	C01R01_0123	1
0.068140854	124	DNA1	Control	1	Control	C01R01	C01R01_0124	1
0.060348364	125	DNA1	Control	1	Control	C01R01	C01R01_0125	1
0.061499549	126	DNA1	Control	1	Control	C01R01	C01R01_0126	1
0.382053487	127	DNA1	Control	1	Control	C01R01	C01R01_0127	1
0.094547383	128	DNA1	Control	1	Control	C01R01	C01R01_0128	1
0.165695462	129	DNA1	Control	1	Control	C01R01	C01R01_0129	1
0.037694409	130	DNA1	Control	1	Control	C01R01	C01R01_0130	1
0.05382766	131	DNA1	Control	1	Control	C01R01	C01R01_0131	1
0.067677896	132	DNA1	Control	1	Control	C01R01	C01R01_0132	1
0.062167781	133	DNA1	Control	1	Control	C01R01	C01R01_0133	1
0.063397091	134	DNA1	Control	1	Control	C01R01	C01R01_0134	1
0.049730222	135	DNA1	Control	1	Control	C01R01	C01R01_0135	1
0.052655509	136	DNA1	Control	1	Control	C01R01	C01R01_0136	1
0.139555183	1	DNA2	Control	1	Control	C01R01	C01R01_0001	1
0.095137794	2	DNA2	Control	1	Control	C01R01	C01R01_0002	1
0.10741175	3	DNA2	Control	1	Control	C01R01	C01R01_0003	1
0.068997079	4	DNA2	Control	1	Control	C01R01	C01R01_0004	1
0.121096052	5	DNA2	Control	1	Control	C01R01	C01R01_0005	1
0.078551609	6	DNA2	Control	1	Control	C01R01	C01R01_0006	1
0.081310719	7	DNA2	Control	1	Control	C01R01	C01R01_0007	1
0.094857756	8	DNA2	Control	1	Control	C01R01	C01R01_0008	1
0.127361719	9	DNA2	Control	1	Control	C01R01	C01R01_0009	1
0.080354813	10	DNA2	Control	1	Control	C01R01	C01R01_0010	1
0.108599072	11	DNA2	Control	1	Control	C01R01	C01R01_0011	1
0.061099228	12	DNA2	Control	1	Control	C01R01	C01R01_0012	1
0.106900378	13	DNA2	Control	1	Control	C01R01	C01R01_0013	1
0.119570996	14	DNA2	Control	1	Control	C01R01	C01R01_0014	1
0.090137835	15	DNA2	Control	1	Control	C01R01	C01R01_0015	1
0.079789788	16	DNA2	Control	1	Control	C01R01	C01R01_0016	1
0.07041253	17	DNA2	Control	1	Control	C01R01	C01R01_0017	1
0.101113095	18	DNA2	Control	1	Control	C01R01	C01R01_0018	1
0.234743335	19	DNA2	Control	1	Control	C01R01	C01R01_0019	1
0.083679498	20	DNA2	Control	1	Control	C01R01	C01R01_0020	1
0.271502234	21	DNA2	Control	1	Control	C01R01	C01R01_0021	1
0.129032742	22	DNA2	Control	1	Control	C01R01	C01R01_0022	1
0.087647333	23	DNA2	Control	1	Control	C01R01	C01R01_0023	1
0.095882356	24	DNA2	Control	1	Control	C01R01	C01R01_0024	1
0.091448646	25	DNA2	Control	1	Control	C01R01	C01R01_0025	1
0.132387684	26	DNA2	Control	1	Control	C01R01	C01R01_0026	1
0.077385011	27	DNA2	Control	1	Control	C01R01	C01R01_0027	1
0.12734829	28	DNA2	Control	1	Control	C01R01	C01R01_0028	1
0.089480966	29	DNA2	Control	1	Control	C01R01	C01R01_0029	1
0.114969209	30	DNA2	Control	1	Control	C01R01	C01R01_0030	1
0.103558253	31	DNA2	Control	1	Control	C01R01	C01R01_0031	1
0.106874335	32	DNA2	Control	1	Control	C01R01	C01R01_0032	1
0.082147391	33	DNA2	Control	1	Control	C01R01	C01R01_0033	1
0.122046039	34	DNA2	Control	1	Control	C01R01	C01R01_0034	1
0.114855741	35	DNA2	Control	1	Control	C01R01	C01R01_0035	1
0.121661503	36	DNA2	Control	1	Control	C01R01	C01R01_0036	1
0.079260647	37	DNA2	Control	1	Control	C01R01	C01R01_0037	1
0.083164718	38	DNA2	Control	1	Control	C01R01	C01R01_0038	1
0.111618871	39	DNA2	Control	1	Control	C01R01	C01R01_0039	1
0.103015299	40	DNA2	Control	1	Control	C01R01	C01R01_0040	1
0.121182005	41	DNA2	Control	1	Control	C01R01	C01R01_0041	1
0.102770395	42	DNA2	Control	1	Control	C01R01	C01R01_0042	1
0.088398553	43	DNA2	Control	1	Control	C01R01	C01R01_0043	1
0.135879948	44	DNA2	Control	1	Control	C01R01	C01R01_0044	1
0.106865176	45	DNA2	Control	1	Control	C01R01	C01R01_0045	1
0.10784706	46	DNA2	Control	1	Control	C01R01	C01R01_0046	1
0.093711964	47	DNA2	Control	1	Control	C01R01	C01R01_0047	1
0.089477587	48	DNA2	Control	1	Control	C01R01	C01R01_0048	1
0.128349367	49	DNA2	Control	1	Control	C01R01	C01R01_0049	1
0.076521623	50	DNA2	Control	1	Control	C01R01	C01R01_0050	1
0.304645575	51	DNA2	Control	1	Control	C01R01	C01R01_0051	1
0.072558494	52	DNA2	Control	1	Control	C01R01	C01R01_0052	1
0.126694024	53	DNA2	Control	1	Control	C01R01	C01R01_0053	1
0.127772221	54	DNA2	Control	1	Control	C01R01	C01R01_0054	1
0.159273585	55	DNA2	Control	1	Control	C01R01	C01R01_0055	1
0.085763013	56	DNA2	Control	1	Control	C01R01	C01R01_0056	1
0.100337162	57	DNA2	Control	1	Control	C01R01	C01R01_0057	1
0.086789412	58	DNA2	Control	1	Control	C01R01	C01R01_0058	1
0.105638164	59	DNA2	Control	1	Control	C01R01	C01R01_0059	1
0.104575208	60	DNA2	Control	1	Control	C01R01	C01R01_0060	1
0.094779907	61	DNA2	Control	1	Control	C01R01	C01R01_0061	1
0.080601028	62	DNA2	Control	1	Control	C01R01	C01R01_0062	1
0.080194567	63	DNA2	Control	1	Control	C01R01	C01R01_0063	1
0.083853101	64	DNA2	Control	1	Control	C01R01	C01R01_0064	1
0.085429844	65	DNA2	Control	1	Control	C01R01	C01R01_0065	1
0.082748991	66	DNA2	Control	1	Control	C01R01	C01R01_0066	1
0.07650815	67	DNA2	Control	1	Control	C01R01	C01R01_0067	1
0.089315569	68	DNA2	Control	1	Control	C01R01	C01R01_0068	1
0.08480958	69	DNA2	Control	1	Control	C01R01	C01R01_0069	1
0.117926421	70	DNA2	Control	1	Control	C01R01	C01R01_0070	1
0.108891359	71	DNA2	Control	1	Control	C01R01	C01R01_0071	1
0.124029069	72	DNA2	Control	1	Control	C01R01	C01R01_0072	1
0.071937276	73	DNA2	Control	1	Control	C01R01	C01R01_0073	1
0.109103668	74	DNA2	Control	1	Control	C01R01	C01R01_0074	1
0.081472707	75	DNA2	Control	1	Control	C01R01	C01R01_0075	1
0.07843032	76	DNA2	Control	1	Control	C01R01	C01R01_0076	1
0.084257999	77	DNA2	Control	1	Control	C01R01	C01R01_0077	1
0.078129926	78	DNA2	Control	1	Control	C01R01	C01R01_0078	1
0.116272499	79	DNA2	Control	1	Control	C01R01	C01R01_0079	1
0.101003635	80	DNA2	Control	1	Control	C01R01	C01R01_0080	1
0.099390273	81	DNA2	Control	1	Control	C01R01	C01R01_0081	1
0.08773857	82	DNA2	Control	1	Control	C01R01	C01R01_0082	1
0.148111651	83	DNA2	Control	1	Control	C01R01	C01R01_0083	1
0.114288771	84	DNA2	Control	1	Control	C01R01	C01R01_0084	1
0.192477502	85	DNA2	Control	1	Control	C01R01	C01R01_0085	1
0.060998192	86	DNA2	Control	1	Control	C01R01	C01R01_0086	1
0.066504306	87	DNA2	Control	1	Control	C01R01	C01R01_0087	1
0.081024182	88	DNA2	Control	1	Control	C01R01	C01R01_0088	1
0.068753068	89	DNA2	Control	1	Control	C01R01	C01R01_0089	1
0.110651839	90	DNA2	Control	1	Control	C01R01	C01R01_0090	1
0.154323281	91	DNA2	Control	1	Control	C01R01	C01R01_0091	1
0.081851293	92	DNA2	Control	1	Control	C01R01	C01R01_0092	1
0.069440085	93	DNA2	Control	1	Control	C01R01	C01R01_0093	1
0.126045772	94	DNA2	Control	1	Control	C01R01	C01R01_0094	1
0.101937371	95	DNA2	Control	1	Control	C01R01	C01R01_0095	1
0.084726918	96	DNA2	Control	1	Control	C01R01	C01R01_0096	1
0.09303404	97	DNA2	Control	1	Control	C01R01	C01R01_0097	1
0.08178121	98	DNA2	Control	1	Control	C01R01	C01R01_0098	1
0.124422403	99	DNA2	Control	1	Control	C01R01	C01R01_0099	1
0.096248129	100	DNA2	Control	1	Control	C01R01	C01R01_0100	1
0.079600877	101	DNA2	Control	1	Control	C01R01	C01R01_0101	1
0.067707398	102	DNA2	Control	1	Control	C01R01	C01R01_0102	1
0.112949208	103	DNA2	Control	1	Control	C01R01	C01R01_0103	1
0.067579404	104	DNA2	Control	1	Control	C01R01	C01R01_0104	1
0.09523051	105	DNA2	Control	1	Control	C01R01	C01R01_0105	1
0.111603428	106	DNA2	Control	1	Control	C01R01	C01R01_0106	1
0.114317594	107	DNA2	Control	1	Control	C01R01	C01R01_0107	1
0.088012667	108	DNA2	Control	1	Control	C01R01	C01R01_0108	1
0.161208865	109	DNA2	Control	1	Control	C01R01	C01R01_0109	1
0.094222466	110	DNA2	Control	1	Control	C01R01	C01R01_0110	1
0.140253141	111	DNA2	Control	1	Control	C01R01	C01R01_0111	1
0.0932732	112	DNA2	Control	1	Control	C01R01	C01R01_0112	1
0.069180411	113	DNA2	Control	1	Control	C01R01	C01R01_0113	1
0.114462955	114	DNA2	Control	1	Control	C01R01	C01R01_0114	1
0.109031641	115	DNA2	Control	1	Control	C01R01	C01R01_0115	1
0.082031384	116	DNA2	Control	1	Control	C01R01	C01R01_0116	1
0.066796653	117	DNA2	Control	1	Control	C01R01	C01R01_0117	1
0.108755826	118	DNA2	Control	1	Control	C01R01	C01R01_0118	1
0.087712333	119	DNA2	Control	1	Control	C01R01	C01R01_0119	1
0.078772788	120	DNA2	Control	1	Control	C01R01	C01R01_0120	1
0.070504249	121	DNA2	Control	1	Control	C01R01	C01R01_0121	1
0.074694303	122	DNA2	Control	1	Control	C01R01	C01R01_0122	1
0.127335594	123	DNA2	Control	1	Control	C01R01	C01R01_0123	1
0.088945191	124	DNA2	Control	1	Control	C01R01	C01R01_0124	1
0.082720702	125	DNA2	Control	1	Control	C01R01	C01R01_0125	1
0.078532104	126	DNA2	Control	1	Control	C01R01	C01R01_0126	1
0.518454394	127	DNA2	Control	1	Control	C01R01	C01R01_0127	1
0.135169122	128	DNA2	Control	1	Control	C01R01	C01R01_0128	1
0.202243701	129	DNA2	Control	1	Control	C01R01	C01R01_0129	1
0.054161696	130	DNA2	Control	1	Control	C01R01	C01R01_0130	1
0.075585505	131	DNA2	Control	1	Control	C01R01	C01R01_0131	1
0.097692129	132	DNA2	Control	1	Control	C01R01	C01R01_0132	1
0.095091772	133	DNA2	Control	1	Control	C01R01	C01R01_0133	1
0.09856476	134	DNA2	Control	1	Control	C01R01	C01R01_0134	1
0.069358488	135	DNA2	Control	1	Control	C01R01	C01R01_0135	1
0.062841314	136	DNA2	Control	1	Control	C01R01	C01R01_0136	1
0.036715359	1	Pt	Control	1	Control	C01R01	C01R01_0001	1
0.063969962	2	Pt	Control	1	Control	C01R01	C01R01_0002	1
0.046439904	3	Pt	Control	1	Control	C01R01	C01R01_0003	1
0.038452036	4	Pt	Control	1	Control	C01R01	C01R01_0004	1
0.042264298	5	Pt	Control	1	Control	C01R01	C01R01_0005	1
0.04479142	6	Pt	Control	1	Control	C01R01	C01R01_0006	1
0.036604977	7	Pt	Control	1	Control	C01R01	C01R01_0007	1
0.039968986	8	Pt	Control	1	Control	C01R01	C01R01_0008	1
0.037359937	9	Pt	Control	1	Control	C01R01	C01R01_0009	1
0.040884896	10	Pt	Control	1	Control	C01R01	C01R01_0010	1
0.048339638	11	Pt	Control	1	Control	C01R01	C01R01_0011	1
0.040880979	12	Pt	Control	1	Control	C01R01	C01R01_0012	1
0.044034059	13	Pt	Control	1	Control	C01R01	C01R01_0013	1
0.047138616	14	Pt	Control	1	Control	C01R01	C01R01_0014	1
0.04413503	15	Pt	Control	1	Control	C01R01	C01R01_0015	1
0.04037224	16	Pt	Control	1	Control	C01R01	C01R01_0016	1
0.0469736	17	Pt	Control	1	Control	C01R01	C01R01_0017	1
0.042808094	18	Pt	Control	1	Control	C01R01	C01R01_0018	1
0.04316317	19	Pt	Control	1	Control	C01R01	C01R01_0019	1
0.04461436	20	Pt	Control	1	Control	C01R01	C01R01_0020	1
0.043366131	21	Pt	Control	1	Control	C01R01	C01R01_0021	1
0.050764251	22	Pt	Control	1	Control	C01R01	C01R01_0022	1
0.049946288	23	Pt	Control	1	Control	C01R01	C01R01_0023	1
0.048370648	24	Pt	Control	1	Control	C01R01	C01R01_0024	1
0.047942066	25	Pt	Control	1	Control	C01R01	C01R01_0025	1
0.044973151	26	Pt	Control	1	Control	C01R01	C01R01_0026	1
0.050502374	27	Pt	Control	1	Control	C01R01	C01R01_0027	1
0.050449476	28	Pt	Control	1	Control	C01R01	C01R01_0028	1
0.045923597	29	Pt	Control	1	Control	C01R01	C01R01_0029	1
0.042983863	30	Pt	Control	1	Control	C01R01	C01R01_0030	1
0.048494462	31	Pt	Control	1	Control	C01R01	C01R01_0031	1
0.049915862	32	Pt	Control	1	Control	C01R01	C01R01_0032	1
0.043845008	33	Pt	Control	1	Control	C01R01	C01R01_0033	1
0.052331932	34	Pt	Control	1	Control	C01R01	C01R01_0034	1
0.04915877	35	Pt	Control	1	Control	C01R01	C01R01_0035	1
0.044654923	36	Pt	Control	1	Control	C01R01	C01R01_0036	1
0.061345048	37	Pt	Control	1	Control	C01R01	C01R01_0037	1
0.050993642	38	Pt	Control	1	Control	C01R01	C01R01_0038	1
0.037742483	39	Pt	Control	1	Control	C01R01	C01R01_0039	1
0.054428744	40	Pt	Control	1	Control	C01R01	C01R01_0040	1
0.045007616	41	Pt	Control	1	Control	C01R01	C01R01_0041	1
0.050975011	42	Pt	Control	1	Control	C01R01	C01R01_0042	1
0.045747103	43	Pt	Control	1	Control	C01R01	C01R01_0043	1
0.044116644	44	Pt	Control	1	Control	C01R01	C01R01_0044	1
0.051173291	45	Pt	Control	1	Control	C01R01	C01R01_0045	1
0.049094315	46	Pt	Control	1	Control	C01R01	C01R01_0046	1
0.050849861	47	Pt	Control	1	Control	C01R01	C01R01_0047	1
0.045322027	48	Pt	Control	1	Control	C01R01	C01R01_0048	1
0.045232912	49	Pt	Control	1	Control	C01R01	C01R01_0049	1
0.044542511	50	Pt	Control	1	Control	C01R01	C01R01_0050	1
0.052797238	51	Pt	Control	1	Control	C01R01	C01R01_0051	1
0.048722459	52	Pt	Control	1	Control	C01R01	C01R01_0052	1
0.034695942	53	Pt	Control	1	Control	C01R01	C01R01_0053	1
0.052831486	54	Pt	Control	1	Control	C01R01	C01R01_0054	1
0.0350184	55	Pt	Control	1	Control	C01R01	C01R01_0055	1
0.037159193	56	Pt	Control	1	Control	C01R01	C01R01_0056	1
0.046757015	57	Pt	Control	1	Control	C01R01	C01R01_0057	1
0.041382364	58	Pt	Control	1	Control	C01R01	C01R01_0058	1
